Area,Item,Element,Unit,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014
Latvia,Buckwheat,Production,tonnes,6900.0,9900.0,6900.0,11100.0,7100.0,4800.0,5500.0,9600.0,8000.0,10900.0,8500.0
Latvia,Cabbages and other brassicas,Production,tonnes,73892.0,64353.0,63270.0,51537.0,53435.0,61856.0,60023.0,61204.0,62149.0,52668.0,72600.0
Latvia,Carrots and turnips,Production,tonnes,33322.0,34725.0,31640.0,30408.0,36446.0,43317.0,34307.0,38632.0,28082.0,32041.0,47150.0
Latvia,Cauliflowers and broccoli,Production,tonnes,1604.0,1506.0,1101.0,1434.0,1427.0,1062.0,1309.0,1065.0,3599.0,1316.0,1189.0
Latvia,Cherries,Production,tonnes,953.0,1863.0,1551.0,910.0,258.0,69.0,56.0,65.0,40.0,78.0,95.0
Latvia,Cranberries,Production,tonnes,2700.0,2000.0,2100.0,1900.0,916.0,896.0,976.0,791.0,676.0,618.0,617.0
Latvia,Cucumbers and gherkins,Production,tonnes,12069.0,12307.0,6413.0,4492.0,7739.0,7763.0,8009.0,9789.0,9745.0,9416.0,8227.0
Latvia,Currants,Production,tonnes,3898.0,5186.0,4910.0,2102.0,484.0,358.0,350.0,427.0,560.0,547.0,292.0
Latvia,Flax fibre and tow,Production,tonnes,1600.0,1200.0,1500.0,1100.0,200.0,100.0,42.0,300.0,1300.0,500.0,150.0
Latvia,Garlic,Production,tonnes,505.0,537.0,565.0,828.0,145.0,66.0,118.0,144.0,166.0,524.0,129.0
Latvia,Gooseberries,Production,tonnes,597.0,826.0,434.0,311.0,12.0,4.0,5.0,5.0,3.0,22.0,37.0
Latvia,"Grain, mixed",Production,tonnes,22900.0,21100.0,15900.0,17100.0,14000.0,19600.0,15000.0,19900.0,18100.0,23900.0,36100.0
Latvia,"Leeks, other alliaceous vegetables",Production,tonnes,377.0,633.0,701.0,210.0,186.0,378.0,248.0,585.0,478.0,416.0,534.0
Latvia,Lettuce and chicory,Production,tonnes,172.0,128.0,95.0,116.0,111.0,207.0,235.0,348.0,172.0,203.0,245.0
Latvia,Linseed,Production,tonnes,300.0,600.0,300.0,100.0,200.0,100.0,800.0,1500.0,300.0,200.0,600.0
Latvia,Lupins,Production,tonnes,20.0,40.0,0.0,100.0,0.0,55.0,66.0,82.0,100.0,60.0,170.0
Latvia,Mushrooms and truffles,Production,tonnes,550.0,500.0,550.0,500.0,530.0,578.0,573.0,579.0,585.0,591.0,598.0
Latvia,Oats,Production,tonnes,107400.0,122000.0,91600.0,130200.0,141500.0,141400.0,100600.0,120900.0,137000.0,134200.0,155100.0
Latvia,Oilseeds nes,Production,tonnes,1500.0,1600.0,1600.0,1900.0,1800.0,1900.0,2085.0,2300.0,2500.0,2500.0,2500.0
Latvia,"Onions, dry",Production,tonnes,19783.0,15904.0,13566.0,16687.0,17270.0,29799.0,16292.0,20200.0,16114.0,10446.0,17376.0
Latvia,Pears,Production,tonnes,644.0,2006.0,1307.0,1096.0,244.0,484.0,180.0,153.0,233.0,996.0,214.0
Latvia,"Peas, dry",Production,tonnes,2700.0,2500.0,800.0,1400.0,1100.0,2600.0,2600.0,2900.0,2400.0,5200.0,8900.0
Latvia,"Peas, green",Production,tonnes,204.0,365.0,254.0,41.0,387.0,170.0,178.0,115.0,96.0,8.0,14.0
Latvia,Plums and sloes,Production,tonnes,1055.0,2445.0,1521.0,250.0,246.0,92.0,30.0,69.0,63.0,233.0,109.0
Latvia,Potatoes,Production,tonnes,628400.0,658200.0,550900.0,642100.0,673400.0,525400.0,484000.0,499000.0,538900.0,495900.0,505688.0
Latvia,"Pumpkins, squash and gourds",Production,tonnes,4578.0,5024.0,5706.0,5057.0,1248.0,2225.0,3150.0,3776.0,2832.0,4945.0,4380.0
Latvia,Quinces,Production,tonnes,170.0,459.0,130.0,83.0,131.0,217.0,32.0,93.0,199.0,87.0,525.0
Latvia,Rapeseed,Production,tonnes,103600.0,145700.0,120600.0,196900.0,198500.0,204700.0,226300.0,219100.0,303500.0,296600.0,186300.0
Latvia,Rye,Production,tonnes,96800.0,87200.0,116800.0,181100.0,194900.0,162200.0,70200.0,64000.0,124200.0,75600.0,114300.0
Latvia,Strawberries,Production,tonnes,3284.0,4033.0,2184.0,1446.0,1984.0,657.0,607.0,783.0,942.0,1011.0,922.0
Latvia,Sugar beet,Production,tonnes,505600.0,519900.0,473900.0,10800.0,0.0,107365.0,210203.0,199567.0,198382.0,197488.0,196593.0
Latvia,Tomatoes,Production,tonnes,7532.0,6770.0,11400.0,7300.0,4700.0,4600.0,5307.0,7908.0,5718.0,6603.0,4913.0
Latvia,Triticale,Production,tonnes,42100.0,31800.0,22200.0,37900.0,35200.0,33300.0,26400.0,21400.0,48800.0,36600.0,26900.0
Latvia,"Vegetables, fresh nes",Production,tonnes,26777.0,29954.0,50767.0,44828.0,19608.0,30850.0,21505.0,24339.0,32065.0,21542.0,34365.0
Latvia,Vetches,Production,tonnes,600.0,200.0,100.0,100.0,100.0,90.0,50.0,25.0,30.0,60.0,39.0
Latvia,Wheat,Production,tonnes,499900.0,676500.0,598300.0,807300.0,989600.0,1036400.0,1035400.0,937000.0,1539800.0,1435000.0,1467500.0
Latvia,Cereals (Rice Milled Eqv),Production,tonnes,1059500.0,1314300.0,1158700.0,1535200.0,1689400.0,1663200.0,1481500.0,1409500.0,2124500.0,1948800.0,2227200.0
Latvia,"Cereals,Total",Production,tonnes,1059500.0,1314300.0,1158700.0,1535200.0,1689400.0,1663200.0,1481500.0,1409500.0,2124500.0,1948800.0,2227200.0
Latvia,"Coarse Grain, Total",Production,tonnes,559600.0,637800.0,560400.0,727900.0,699800.0,626800.0,446100.0,472500.0,584700.0,513800.0,759700.0
Latvia,Fibre Crops Primary,Production,tonnes,1600.0,1200.0,1500.0,1100.0,200.0,100.0,42.0,300.0,1300.0,500.0,150.0
Latvia,"Fruit excl Melons,Total",Production,tonnes,21127.0,57706.0,49614.0,39858.0,33552.0,16606.0,13827.0,11554.0,13797.0,20107.0,14770.0
Latvia,Oilcakes Equivalent,Production,tonnes,63249.0,88758.0,73509.0,119343.0,120306.0,124023.0,137535.0,133785.0,183789.0,179586.0,113658.0
Latvia,Oilcrops Primary,Production,tonnes,39923.0,56056.0,46413.0,75427.0,76040.0,78391.0,86900.0,84473.0,116185.0,113528.0,71754.0
Latvia,"Pulses,Total",Production,tonnes,4520.0,3540.0,1500.0,2600.0,2900.0,5195.0,5266.0,7757.0,10080.0,16170.0,32759.0
Latvia,"Roots and Tubers,Total",Production,tonnes,628400.0,658200.0,550900.0,642100.0,673400.0,525400.0,484000.0,499000.0,538900.0,495900.0,505688.0
Latvia,Vegetables Primary,Production,tonnes,181365.0,172706.0,186028.0,163438.0,143232.0,182871.0,151254.0,168684.0,161801.0,140719.0,191720.0
Latvia,"Vegetables&Melons, Total",Production,tonnes,181365.0,172706.0,186028.0,163438.0,143232.0,182871.0,151254.0,168684.0,161801.0,140719.0,191720.0
Liechtenstein,Grapes,Production,tonnes,194.0,195.0,200.0,197.0,197.0,197.0,197.0,197.0,195.0,197.0,206.0
Liechtenstein,"Fruit excl Melons,Total",Production,tonnes,194.0,195.0,200.0,197.0,197.0,197.0,197.0,197.0,195.0,197.0,206.0
Lithuania,"Anise, badian, fennel, coriander",Production,tonnes,1100.0,1400.0,1300.0,1000.0,700.0,500.0,500.0,2200.0,2900.0,2800.0,2500.0
Lithuania,Apples,Production,tonnes,33951.0,96533.0,99481.0,40619.0,74251.0,53259.0,34020.0,49100.0,72500.0,62600.0,60200.0
Lithuania,Barley,Production,tonnes,859800.0,948300.0,743800.0,1013700.0,970400.0,858200.0,550000.0,759800.0,741900.0,685700.0,1018500.0
Lithuania,"Beans, dry",Production,tonnes,5300.0,5800.0,2600.0,1900.0,3400.0,3600.0,3500.0,7400.0,10300.0,16800.0,62500.0
Lithuania,"Beans, green",Production,tonnes,406.0,532.0,243.0,522.0,853.0,774.0,502.0,600.0,500.0,600.0,500.0
Lithuania,Berries nes,Production,tonnes,300.0,300.0,400.0,500.0,650.0,747.0,1236.0,1100.0,900.0,1200.0,1100.0
Lithuania,Blueberries,Production,tonnes,5476.0,7933.0,6623.0,4392.0,4400.0,1794.0,1300.0,900.0,800.0,600.0,600.0
Lithuania,Buckwheat,Production,tonnes,13000.0,15700.0,8900.0,20900.0,20900.0,14700.0,14000.0,26000.0,30600.0,28300.0,35600.0
Lithuania,Cabbages and other brassicas,Production,tonnes,134051.0,141361.0,72705.0,94490.0,117155.0,123314.0,53300.0,112900.0,111000.0,75700.0,76400.0
Lithuania,Carrots and turnips,Production,tonnes,77455.0,82563.0,41174.0,62712.0,56973.0,63716.0,40895.0,70500.0,67800.0,57500.0,68100.0
Lithuania,Cauliflowers and broccoli,Production,tonnes,2369.0,3150.0,2523.0,2223.0,2171.0,2190.0,1700.0,2200.0,2000.0,2100.0,1900.0
Lithuania,"Cereals, nes",Production,tonnes,100.0,300.0,400.0,800.0,200.0,100.0,900.0,1400.0,1500.0,1300.0,1200.0
Lithuania,Cherries,Production,tonnes,965.0,906.0,5855.0,982.0,1129.0,1336.0,324.0,1100.0,1400.0,700.0,600.0
Lithuania,Cucumbers and gherkins,Production,tonnes,5235.0,5893.0,5200.0,6800.0,2400.0,9048.0,11612.0,28200.0,25500.0,24000.0,23800.0
Lithuania,Eggplants (aubergines),Production,tonnes,1600.0,1500.0,1400.0,2300.0,2600.0,2700.0,2200.0,2500.0,2500.0,2100.0,2500.0
Lithuania,Flax fibre and tow,Production,tonnes,5800.0,3400.0,300.0,400.0,100.0,31.0,9.0,15.0,5.0,7.0,4.0
Lithuania,"Fruit, stone nes",Production,tonnes,140.0,54.0,229.0,449.0,745.0,802.0,284.0,300.0,300.0,300.0,200.0
Lithuania,Garlic,Production,tonnes,1990.0,1972.0,1537.0,2728.0,2862.0,2916.0,1790.0,1800.0,1700.0,2000.0,1600.0
Lithuania,Gooseberries,Production,tonnes,203.0,274.0,341.0,216.0,270.0,347.0,300.0,300.0,200.0,100.0,125.0
Lithuania,"Grain, mixed",Production,tonnes,31600.0,39000.0,27000.0,52600.0,19200.0,33200.0,34600.0,47000.0,50000.0,46000.0,58000.0
Lithuania,"Leeks, other alliaceous vegetables",Production,tonnes,1065.0,812.0,572.0,602.0,600.0,978.0,374.0,500.0,400.0,500.0,400.0
Lithuania,Linseed,Production,tonnes,1800.0,2000.0,700.0,300.0,200.0,200.0,200.0,400.0,200.0,200.0,300.0
Lithuania,Lupins,Production,tonnes,2800.0,4900.0,4800.0,7900.0,7300.0,10600.0,6800.0,6500.0,5100.0,3800.0,3100.0
Lithuania,Maize,Production,tonnes,3000.0,4900.0,4700.0,26000.0,32000.0,23800.0,47500.0,71900.0,78800.0,127200.0,115000.0
Lithuania,Mushrooms and truffles,Production,tonnes,3871.0,4087.0,5175.0,6688.0,8150.0,14056.0,10400.0,12700.0,4200.0,10800.0,12200.0
Lithuania,Mustard seed,Production,tonnes,500.0,600.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Lithuania,Oats,Production,tonnes,117700.0,114100.0,62800.0,119500.0,140800.0,142500.0,93900.0,128500.0,163500.0,164700.0,183800.0
Lithuania,"Onions, dry",Production,tonnes,33377.0,22286.0,11505.0,17578.0,29582.0,20574.0,19000.0,24200.0,27700.0,26500.0,30100.0
Lithuania,Pears,Production,tonnes,1272.0,2032.0,3323.0,1983.0,1769.0,2781.0,1258.0,1400.0,1900.0,1600.0,1200.0
Lithuania,"Peas, dry",Production,tonnes,22000.0,21100.0,15800.0,24200.0,29100.0,50300.0,42500.0,47500.0,48400.0,50600.0,101100.0
Lithuania,"Peas, green",Production,tonnes,1000.0,500.0,268.0,328.0,380.0,949.0,795.0,1100.0,800.0,800.0,700.0
Lithuania,Plums and sloes,Production,tonnes,1512.0,1696.0,5514.0,692.0,1398.0,2581.0,1009.0,1300.0,1000.0,1100.0,1100.0
Lithuania,Potatoes,Production,tonnes,1021400.0,894700.0,457100.0,576100.0,716400.0,662500.0,476900.0,587700.0,549900.0,426500.0,468500.0
Lithuania,"Pulses, nes",Production,tonnes,25400.0,22600.0,9800.0,18300.0,20000.0,18200.0,12700.0,13400.0,12900.0,13500.0,29900.0
Lithuania,"Pumpkins, squash and gourds",Production,tonnes,124.0,370.0,132.0,198.0,130.0,220.0,120.0,1400.0,1300.0,1000.0,1400.0
Lithuania,Quinces,Production,tonnes,269.0,385.0,232.0,215.0,157.0,112.0,100.0,100.0,100.0,100.0,274.0
Lithuania,Rapeseed,Production,tonnes,204700.0,201200.0,169600.0,311900.0,330200.0,415800.0,416700.0,484300.0,632900.0,550600.0,501500.0
Lithuania,Raspberries,Production,tonnes,515.0,583.0,976.0,1531.0,1691.0,1794.0,1499.0,1600.0,2100.0,2300.0,2500.0
Lithuania,Rye,Production,tonnes,140600.0,108300.0,90000.0,165200.0,204900.0,207900.0,86700.0,85000.0,156600.0,96500.0,85300.0
Lithuania,Spinach,Production,tonnes,20.0,21.0,40.0,45.0,56.0,63.0,100.0,100.0,100.0,100.0,100.0
Lithuania,Strawberries,Production,tonnes,2794.0,10181.0,3460.0,5063.0,5105.0,4990.0,2634.0,3100.0,4400.0,3600.0,4100.0
Lithuania,Sugar beet,Production,tonnes,904900.0,798500.0,717100.0,799900.0,339100.0,682000.0,706700.0,877800.0,1003000.0,967100.0,1014400.0
Lithuania,Tomatoes,Production,tonnes,2361.0,2069.0,1430.0,1310.0,1357.0,1574.0,2400.0,14700.0,11600.0,11900.0,12000.0
Lithuania,Triticale,Production,tonnes,263400.0,201100.0,110400.0,227600.0,311000.0,426000.0,258400.0,237000.0,434800.0,453800.0,395200.0
Lithuania,"Vegetables, fresh nes",Production,tonnes,118200.0,105400.0,86100.0,89000.0,93100.0,92000.0,53300.0,53600.0,53800.0,42500.0,54600.0
Lithuania,"Vegetables, leguminous nes",Production,tonnes,161.0,260.0,54.0,141.0,162.0,127.0,100.0,100.0,100.0,100.0,100.0
Lithuania,Vetches,Production,tonnes,2000.0,4500.0,1500.0,3300.0,1600.0,1500.0,3100.0,3200.0,3200.0,4800.0,4300.0
Lithuania,Wheat,Production,tonnes,1430200.0,1379400.0,809800.0,1390700.0,1722500.0,2100200.0,1710400.0,1869000.0,2998900.0,2871300.0,3230600.0
Lithuania,Cereals (Rice Milled Eqv),Production,tonnes,2859400.0,2811100.0,1857800.0,3017000.0,3421900.0,3806600.0,2796400.0,3225600.0,4656600.0,4474800.0,5123200.0
Lithuania,"Cereals,Total",Production,tonnes,2859400.0,2811100.0,1857800.0,3017000.0,3421900.0,3806600.0,2796400.0,3225600.0,4656600.0,4474800.0,5123200.0
Lithuania,"Coarse Grain, Total",Production,tonnes,1429200.0,1431700.0,1048000.0,1626300.0,1699400.0,1706400.0,1086000.0,1356600.0,1657700.0,1603500.0,1892600.0
Lithuania,Fibre Crops Primary,Production,tonnes,5800.0,3400.0,300.0,400.0,100.0,31.0,9.0,15.0,5.0,7.0,4.0
Lithuania,"Fruit excl Melons,Total",Production,tonnes,47397.0,120877.0,126434.0,56642.0,91565.0,70543.0,43964.0,60300.0,85600.0,74200.0,71999.0
Lithuania,Oilcakes Equivalent,Production,tonnes,124244.0,122328.0,102491.0,187619.0,198536.0,251096.0,251036.0,293342.0,382016.0,332576.0,303599.0
Lithuania,Oilcrops Primary,Production,tonnes,78596.0,77372.0,64873.0,118807.0,125726.0,158854.0,158896.0,185464.0,241682.0,210378.0,191965.0
Lithuania,"Pulses,Total",Production,tonnes,57500.0,58900.0,34900.0,56400.0,62300.0,85700.0,70100.0,79800.0,82600.0,93000.0,205245.0
Lithuania,"Roots and Tubers,Total",Production,tonnes,1021400.0,894700.0,457100.0,576100.0,716400.0,662500.0,476900.0,587700.0,549900.0,426500.0,468500.0
Lithuania,Vegetables Primary,Production,tonnes,383285.0,373276.0,230658.0,288565.0,319131.0,335799.0,198988.0,327700.0,311600.0,258800.0,287000.0
Lithuania,"Vegetables&Melons, Total",Production,tonnes,383285.0,373276.0,230658.0,288565.0,319131.0,335799.0,198988.0,327700.0,311600.0,258800.0,287000.0
Luxembourg,Apples,Production,tonnes,10700.0,3815.0,9080.0,4125.0,10190.0,2340.0,2406.0,2130.0,1816.0,1926.0,2615.0
Luxembourg,Barley,Production,tonnes,52761.0,52853.0,50061.0,44640.0,52816.0,54398.0,43003.0,38452.0,37900.0,42485.0,45962.0
Luxembourg,"Beans, dry",Production,tonnes,289.0,381.0,272.0,108.0,141.0,271.0,125.0,58.0,81.0,161.0,300.0
Luxembourg,"Broad beans, horse beans, dry",Production,tonnes,300.0,400.0,300.0,100.0,100.0,300.0,86.0,58.0,81.0,161.0,266.0
Luxembourg,Cabbages and other brassicas,Production,tonnes,115.0,184.0,159.0,110.0,49.0,59.0,57.0,60.0,67.0,99.0,136.0
Luxembourg,Carrots and turnips,Production,tonnes,275.0,356.0,288.0,203.0,310.0,409.0,478.0,231.0,498.0,935.0,1000.0
Luxembourg,"Cereals, nes",Production,tonnes,324.0,254.0,151.0,78.0,173.0,224.0,246.0,233.0,212.0,166.0,151.0
Luxembourg,Cherries,Production,tonnes,260.0,260.0,150.0,170.0,7.0,18.0,12.0,12.0,4.0,5.0,11.0
Luxembourg,"Grain, mixed",Production,tonnes,1845.0,1678.0,1287.0,791.0,1070.0,1048.0,917.0,1211.0,1109.0,1372.0,1695.0
Luxembourg,Grapes,Production,tonnes,21359.0,18529.0,16927.0,16927.0,17600.0,18341.0,14674.0,17568.0,11318.0,13418.0,16617.0
Luxembourg,"Leeks, other alliaceous vegetables",Production,tonnes,125.0,50.0,46.0,33.0,45.0,28.0,38.0,48.0,33.0,40.0,38.0
Luxembourg,Lettuce and chicory,Production,tonnes,145.0,248.0,194.0,275.0,164.0,124.0,134.0,200.0,172.0,239.0,427.0
Luxembourg,Maize,Production,tonnes,3611.0,2060.0,1875.0,2120.0,2276.0,2453.0,3116.0,2334.0,1618.0,2160.0,1672.0
Luxembourg,Mushrooms and truffles,Production,tonnes,15.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Luxembourg,Oats,Production,tonnes,9458.0,7734.0,6650.0,5634.0,6279.0,7197.0,4789.0,4035.0,4749.0,5535.0,5476.0
Luxembourg,"Onions, dry",Production,tonnes,125.0,58.0,35.0,92.0,66.0,81.0,40.0,75.0,96.0,138.0,120.0
Luxembourg,Pears,Production,tonnes,1480.0,1100.0,1460.0,1185.0,940.0,255.0,258.0,235.0,162.0,233.0,282.0
Luxembourg,"Peas, dry",Production,tonnes,1413.0,1093.0,835.0,689.0,965.0,867.0,762.0,507.0,367.0,753.0,750.0
Luxembourg,"Peas, green",Production,tonnes,20.0,13.0,13.0,9.0,9.0,10.0,8.0,12.0,11.0,13.0,14.0
Luxembourg,Plums and sloes,Production,tonnes,860.0,530.0,530.0,577.0,78.0,173.0,134.0,156.0,86.0,157.0,139.0
Luxembourg,Potatoes,Production,tonnes,22244.0,19329.0,16449.0,19968.0,21756.0,20044.0,19531.0,19679.0,20600.0,17540.0,18979.0
Luxembourg,"Pulses, nes",Production,tonnes,27.0,15.0,78.0,28.0,29.0,68.0,86.0,58.0,11.0,18.0,32.0
Luxembourg,Rapeseed,Production,tonnes,16526.0,14704.0,16250.0,18302.0,16493.0,18132.0,15895.0,15574.0,15338.0,15259.0,15705.0
Luxembourg,Rye,Production,tonnes,7921.0,5715.0,6156.0,6953.0,8730.0,6924.0,5116.0,4189.0,5225.0,4766.0,5591.0
Luxembourg,Strawberries,Production,tonnes,44.0,40.0,32.0,35.0,13.0,19.0,17.0,19.0,19.0,19.0,19.0
Luxembourg,Tomatoes,Production,tonnes,150.0,69.0,69.0,85.0,83.0,75.0,71.0,64.0,96.0,104.0,123.0
Luxembourg,Triticale,Production,tonnes,23086.0,18530.0,19678.0,17666.0,21618.0,25415.0,25523.0,22298.0,23422.0,25746.0,30073.0
Luxembourg,"Walnuts, with shell",Production,tonnes,140.0,140.0,140.0,125.0,125.0,24.0,24.0,24.0,24.0,24.0,26.0
Luxembourg,Wheat,Production,tonnes,79978.0,71745.0,75603.0,70469.0,97760.0,90903.0,83474.0,76839.0,79198.0,91057.0,77943.0
Luxembourg,Cereals (Rice Milled Eqv),Production,tonnes,178984.0,160569.0,161461.0,148351.0,190722.0,188562.0,166184.0,149591.0,153433.0,173287.0,168563.0
Luxembourg,"Cereals,Total",Production,tonnes,178984.0,160569.0,161461.0,148351.0,190722.0,188562.0,166184.0,149591.0,153433.0,173287.0,168563.0
Luxembourg,"Coarse Grain, Total",Production,tonnes,99006.0,88824.0,85858.0,77882.0,92962.0,97659.0,82710.0,72752.0,74235.0,82230.0,90620.0
Luxembourg,"Fruit excl Melons,Total",Production,tonnes,34703.0,24274.0,28179.0,23019.0,28828.0,21146.0,17502.0,20121.0,13406.0,15759.0,19684.0
Luxembourg,Oilcakes Equivalent,Production,tonnes,9916.0,8822.0,9750.0,10981.0,9896.0,10879.0,9537.0,9344.0,9203.0,9155.0,9423.0
Luxembourg,Oilcrops Primary,Production,tonnes,6280.0,5588.0,6175.0,6955.0,6267.0,6890.0,6040.0,5918.0,5828.0,5798.0,5968.0
Luxembourg,"Pulses,Total",Production,tonnes,2029.0,1889.0,1485.0,925.0,1235.0,1506.0,1059.0,681.0,540.0,1093.0,1348.0
Luxembourg,"Roots and Tubers,Total",Production,tonnes,22244.0,19329.0,16449.0,19968.0,21756.0,20044.0,19531.0,19679.0,20600.0,17540.0,18979.0
Luxembourg,"Treenuts,Total",Production,tonnes,140.0,140.0,140.0,125.0,125.0,24.0,24.0,24.0,24.0,24.0,26.0
Luxembourg,Vegetables Primary,Production,tonnes,970.0,1483.0,909.0,912.0,831.0,891.0,1052.0,942.0,1191.0,1811.0,2116.0
Luxembourg,"Vegetables&Melons, Total",Production,tonnes,970.0,1483.0,909.0,912.0,831.0,891.0,1052.0,942.0,1191.0,1811.0,2116.0
Malta,Apples,Production,tonnes,32.0,66.0,102.0,63.0,57.0,57.0,51.0,42.0,27.0,35.0,39.0
Malta,Apricots,Production,tonnes,40.0,43.0,48.0,20.0,52.0,35.0,50.0,86.0,34.0,51.0,34.0
Malta,Artichokes,Production,tonnes,1000.0,1088.0,1175.0,1274.0,1425.0,1169.0,1566.0,1549.0,1677.0,1372.0,1593.0
Malta,Barley,Production,tonnes,2300.0,2200.0,2000.0,2200.0,2000.0,2100.0,2129.0,2130.0,2099.0,2109.0,2120.0
Malta,"Beans, dry",Production,tonnes,359.0,358.0,325.0,300.0,400.0,380.0,400.0,350.0,375.0,375.0,360.0
Malta,Berries nes,Production,tonnes,219.0,214.0,208.0,201.0,194.0,200.0,180.0,190.0,115.0,135.0,153.0
Malta,"Broad beans, horse beans, dry",Production,tonnes,750.0,730.0,700.0,800.0,769.0,777.0,803.0,800.0,700.0,720.0,742.0
Malta,Cabbages and other brassicas,Production,tonnes,3596.0,3266.0,3514.0,3311.0,3393.0,3120.0,3334.0,3760.0,3833.0,4429.0,4374.0
Malta,Carrots and turnips,Production,tonnes,1665.0,1043.0,1278.0,1450.0,1129.0,1060.0,1365.0,1327.0,981.0,1307.0,1233.0
Malta,Cauliflowers and broccoli,Production,tonnes,5531.0,6531.0,6483.0,6513.0,6138.0,5425.0,6253.0,6851.0,5640.0,6560.0,6663.0
Malta,Cucumbers and gherkins,Production,tonnes,694.0,700.0,796.0,729.0,851.0,707.0,807.0,725.0,743.0,743.0,838.0
Malta,Eggplants (aubergines),Production,tonnes,736.0,716.0,718.0,739.0,714.0,714.0,755.0,753.0,701.0,754.0,785.0
Malta,Figs,Production,tonnes,209.0,388.0,352.0,137.0,158.0,217.0,159.0,141.0,170.0,140.0,84.0
Malta,"Fruit, citrus nes",Production,tonnes,782.0,737.0,675.0,622.0,545.0,450.0,500.0,470.0,480.0,356.0,311.0
Malta,"Fruit, fresh nes",Production,tonnes,601.0,500.0,491.0,527.0,500.0,469.0,456.0,450.0,500.0,433.0,289.0
Malta,"Fruit, stone nes",Production,tonnes,247.0,241.0,238.0,225.0,225.0,230.0,235.0,237.0,250.0,239.0,221.0
Malta,Garlic,Production,tonnes,475.0,509.0,569.0,438.0,552.0,659.0,516.0,537.0,596.0,726.0,617.0
Malta,Grapefruit (inc. pomelos),Production,tonnes,11.0,12.0,11.0,14.0,14.0,11.0,8.0,9.0,9.0,7.0,7.0
Malta,Grapes,Production,tonnes,3624.0,3483.0,6380.0,3387.0,4898.0,4821.0,4638.0,4478.0,5317.0,5131.0,5163.0
Malta,"Leeks, other alliaceous vegetables",Production,tonnes,210.0,216.0,198.0,188.0,238.0,239.0,264.0,210.0,221.0,242.0,212.0
Malta,Lemons and limes,Production,tonnes,578.0,510.0,524.0,596.0,644.0,533.0,587.0,551.0,424.0,513.0,552.0
Malta,Lettuce and chicory,Production,tonnes,2712.0,2827.0,3411.0,3553.0,3647.0,3784.0,4008.0,4199.0,4110.0,4611.0,4230.0
Malta,"Melons, other (inc.cantaloupes)",Production,tonnes,5500.0,5154.0,4467.0,4593.0,4329.0,3977.0,2926.0,3953.0,3699.0,3472.0,3460.0
Malta,Mushrooms and truffles,Production,tonnes,980.0,989.0,950.0,1093.0,1130.0,1188.0,1088.0,947.0,1342.0,1397.0,1905.0
Malta,Olives,Production,tonnes,3.0,3.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,8.0
Malta,"Onions, dry",Production,tonnes,6011.0,5221.0,8900.0,6537.0,6475.0,7645.0,8478.0,7981.0,6483.0,7369.0,7666.0
Malta,Oranges,Production,tonnes,717.0,1390.0,1113.0,1188.0,1624.0,1165.0,1281.0,1467.0,1032.0,815.0,1115.0
Malta,Peaches and nectarines,Production,tonnes,1403.0,878.0,1924.0,606.0,1280.0,1343.0,902.0,1608.0,730.0,606.0,664.0
Malta,Pears,Production,tonnes,90.0,91.0,65.0,134.0,89.0,33.0,85.0,62.0,73.0,67.0,21.0
Malta,"Peas, green",Production,tonnes,180.0,179.0,105.0,125.0,133.0,135.0,172.0,197.0,130.0,105.0,105.0
Malta,Potatoes,Production,tonnes,22783.0,19518.0,18450.0,14146.0,19000.0,10069.0,15541.0,18919.0,12691.0,12644.0,12559.0
Malta,"Pumpkins, squash and gourds",Production,tonnes,6546.0,1647.0,1679.0,1628.0,1428.0,1540.0,1638.0,1477.0,1493.0,1453.0,1456.0
Malta,Spinach,Production,tonnes,250.0,259.0,229.0,267.0,217.0,315.0,282.0,255.0,192.0,232.0,229.0
Malta,Strawberries,Production,tonnes,323.0,379.0,369.0,393.0,504.0,480.0,690.0,762.0,932.0,720.0,855.0
Malta,"Tangerines, mandarins, clementines, satsumas",Production,tonnes,90.0,86.0,64.0,98.0,104.0,90.0,104.0,106.0,81.0,79.0,86.0
Malta,Tomatoes,Production,tonnes,15438.0,12680.0,16462.0,14841.0,15746.0,11566.0,14572.0,13953.0,11142.0,12287.0,12925.0
Malta,"Vegetables, fresh nes",Production,tonnes,24500.0,28000.0,28500.0,28800.0,29000.0,28000.0,28200.0,27800.0,28000.0,28556.0,30474.0
Malta,"Vegetables, leguminous nes",Production,tonnes,2435.0,3386.0,3116.0,2710.0,3526.0,3075.0,2529.0,2568.0,2533.0,2230.0,3076.0
Malta,Vetches,Production,tonnes,701.0,696.0,720.0,650.0,700.0,675.0,672.0,720.0,600.0,580.0,612.0
Malta,Watermelons,Production,tonnes,5361.0,4960.0,4969.0,4766.0,4922.0,3934.0,3248.0,3572.0,3837.0,3426.0,3668.0
Malta,Wheat,Production,tonnes,10452.0,10951.0,10500.0,12000.0,14500.0,13800.0,14051.0,14435.0,14380.0,14736.0,15056.0
