,index,4ocean-above_tfidf,4ocean-below_tfidf,4ocean-ratio_tfidf,5gyres-above_tfidf,5gyres-below_tfidf,5gyres-ratio_tfidf,aplastic_planet-above_tfidf,aplastic_planet-below_tfidf,aplastic_planet-ratio_tfidf,DebrisTracker-above_tfidf,DebrisTracker-below_tfidf,DebrisTracker-ratio_tfidf,globalalert-above_tfidf,globalalert-below_tfidf,globalalert-ratio_tfidf,JackieSavitz-above_tfidf,JackieSavitz-below_tfidf,JackieSavitz-ratio_tfidf,LifeWoutPlastic-above_tfidf,LifeWoutPlastic-below_tfidf,LifeWoutPlastic-ratio_tfidf,merijntinga-above_tfidf,merijntinga-below_tfidf,merijntinga-ratio_tfidf,MissionBlue-above_tfidf,MissionBlue-below_tfidf,MissionBlue-ratio_tfidf,NewPlasticsEcon-above_tfidf,NewPlasticsEcon-below_tfidf,NewPlasticsEcon-ratio_tfidf,oceana-above_tfidf,oceana-below_tfidf,oceana-ratio_tfidf,oceanfdn-above_tfidf,oceanfdn-below_tfidf,oceanfdn-ratio_tfidf,oceanunite-above_tfidf,oceanunite-below_tfidf,oceanunite-ratio_tfidf,Oceanwarrior-above_tfidf,Oceanwarrior-below_tfidf,Oceanwarrior-ratio_tfidf,OurOcean-above_tfidf,OurOcean-below_tfidf,OurOcean-ratio_tfidf,PlasticBank-above_tfidf,PlasticBank-below_tfidf,PlasticBank-ratio_tfidf,PlasticFreeJuly-above_tfidf,PlasticFreeJuly-below_tfidf,PlasticFreeJuly-ratio_tfidf,PlasticOceans-above_tfidf,PlasticOceans-below_tfidf,PlasticOceans-ratio_tfidf,PlasticOceansUS-above_tfidf,PlasticOceansUS-below_tfidf,PlasticOceansUS-ratio_tfidf,plasticpdise-above_tfidf,plasticpdise-below_tfidf,plasticpdise-ratio_tfidf,PlasticPollutes-above_tfidf,PlasticPollutes-below_tfidf,PlasticPollutes-ratio_tfidf,PlasticsBeyond-above_tfidf,PlasticsBeyond-below_tfidf,PlasticsBeyond-ratio_tfidf,plasticsoupfoun-above_tfidf,plasticsoupfoun-below_tfidf,plasticsoupfoun-ratio_tfidf,RethinkPlastic-above_tfidf,RethinkPlastic-below_tfidf,RethinkPlastic-ratio_tfidf,sascampaigns-above_tfidf,sascampaigns-below_tfidf,sascampaigns-ratio_tfidf,SylviaEarle-above_tfidf,SylviaEarle-below_tfidf,SylviaEarle-ratio_tfidf,TBPInnovate-above_tfidf,TBPInnovate-below_tfidf,TBPInnovate-ratio_tfidf,TheOceanCleanup-above_tfidf,TheOceanCleanup-below_tfidf,TheOceanCleanup-ratio_tfidf,ThePlasticWhale-above_tfidf,ThePlasticWhale-below_tfidf,ThePlasticWhale-ratio_tfidf,ALL-above_tfidf,ALL-below_tfidf,ALL-ratio_tfidf
1144,1144,0.0,14.77356118039666,0.0,0.0,8.08271113423758,0.0,0.0,8.07558263667172,0.0,0.0,8.068402958569699,0.0,0.0,0.0,0.0,0.0,8.079308192051961,0.0,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.777892195236873,0.0,13.956427485261397,6.9782137426306985,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0774471493312,0.0,0.0,14.776037194330975,0.0,0.0,7.617267813628347,0.0,0.0,8.07246736935477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9296700054892,135.4373600439136,0.125
1145,1145,0.0,0.0,0.0,6.69641677311769,20.08925031935307,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,23.94706410530571,23.94706410530571,1.0,0.0,57.767230990579165,0.0,0.0,14.600945628535598,0.0,0.0,14.0871930037871,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,14.766736293984767,0.0,0.0,14.774799570529106,0.0,0.0,14.771082097339855,0.0,0.0,42.8880842887993,0.0,0.0,20.95044296853082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,6.7804899279362605,6.7804899279362605,1.0,0.0,32.31202618587529,0.0,0.0,8.0774471493312,0.0,0.0,26.77948566642217,0.0,6.518655524960237,13.037311049920474,0.5,0.0,20.92156524205998,0.0,0.0,7.983440063006542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.48450423974462,403.876033917957,0.125
1146,1146,0.0,37.72900980918132,0.0,0.0,121.5958827342345,0.0,20.81779815621787,187.36018340596084,0.1111111111111111,0.0,14.750511556019509,0.0,46.95186392536036,5.868982990670045,8.0,30.73300116556618,144.88414835195485,0.21212121212121213,0.0,70.5727182857607,0.0,14.0871930037871,0.0,10.0,0.0,101.50972532831744,0.0,38.76341494929455,176.1973406786116,0.22,0.0,129.078318461796,0.0,0.0,71.7027689087185,0.0,36.57900369404925,429.80329340507865,0.0851063829787234,15.718697967339848,73.35392384758596,0.21428571428571427,0.0,121.58043633275454,0.0,7.383678850738863,7.383678850738863,1.0,22.557686861983246,33.83653029297487,0.6666666666666666,0.0,52.91361675194498,0.0,25.13529266977466,12.56764633488733,2.0,7.473637108496206,0.0,10.0,0.0,154.5464092497619,0.0,20.748301565740135,72.61905548009048,0.2857142857142857,8.462036352030749,190.39581792069185,0.044444444444444446,58.19397293017468,104.74915127431441,0.5555555555555556,0.0,235.70086560149403,0.0,5.344382733391283,69.47697553408668,0.07692307692307693,11.610269937832976,29.02567484458244,0.4,0.0,104.56101184055021,0.0,0.0,26.781959383260443,0.0,389.38163910428904,3124.5502259831974,0.12462006079027356
1147,1147,8.832732249257258,163.40554661125927,0.05405405405405406,0.0,168.9147490314254,0.0,19.426827247214074,101.9908430478739,0.19047619047619047,33.020721606648976,38.52417520775714,0.8571428571428571,41.90736218428499,5.9867660263264275,7.0,20.334303673991883,81.33721469596753,0.25,5.285569793725534,73.99797711215747,0.07142857142857144,0.0,7.736743682453495,0.0,5.298629817730082,79.47944726595122,0.06666666666666667,4.744448919849378,80.65563163743943,0.058823529411764705,0.0,52.91361675194498,0.0,0.0,129.18717269514457,0.0,17.76440827801395,150.99747036311857,0.11764705882352941,10.479131978226565,78.59348983669923,0.13333333333333333,0.0,129.22892312869942,0.0,8.175683969469068,212.56778320619577,0.038461538461538464,14.99270348797025,79.96108526917466,0.1875,5.080783053998338,96.53487802596841,0.052631578947368425,6.9769703480036105,13.953940696007221,0.5,29.78332898539604,76.5857031053041,0.3888888888888889,0.0,84.78807083791003,0.0,18.98097055662398,113.88582333974388,0.16666666666666666,18.338632865035812,132.95508827150965,0.13793103448275862,9.243071080148711,83.1876397213384,0.11111111111111112,4.517119307865356,153.58205646742212,0.029411764705882353,5.2753898619043325,73.85545806666066,0.07142857142857142,17.87785694623124,17.87785694623124,1.0,24.849066497880003,39.758506396608006,0.625,6.002342665255165,42.01639865678616,0.14285714285714285,331.5378938962872,2667.1481314940115,0.12430426716141003
1148,1148,0.0,42.93812335192074,0.0,0.0,0.0,0.0,0.0,14.764870912223548,0.0,0.0,20.909372009704768,0.0,40.94696661418488,317.3389912599328,0.12903225806451613,0.0,37.72529233694344,0.0,0.0,0.0,0.0,0.0,14.0871930037871,0.0,0.0,47.93421598632022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.929446561221916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71039937242452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.86498771838837,28.86498771838837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230973452508456,18.692920357525367,0.33333333333333337,0.0,0.0,0.0,0.0,20.654483323015295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.70621807701204,907.9112011759303,0.12413793103448277
1149,1149,6.470489858324175,25.8819594332967,0.25,0.0,42.95760689627587,0.0,0.0,42.907707413314846,0.0,18.829930468024934,18.829930468024934,1.0,13.935190558676307,6.967595279338154,2.0,0.0,32.34935139808931,0.0,0.0,56.91034901833699,0.0,0.0,0.0,0.0,0.0,67.03574268218236,0.0,0.0,24.99410526650261,0.0,0.0,20.933709116652658,0.0,0.0,20.945804031469166,0.0,0.0,26.76957547243993,0.0,6.974167044501389,13.948334089002778,0.5,0.0,62.526178059180126,0.0,0.0,8.076826031298808,0.0,0.0,14.497719255859822,0.0,0.0,37.70853514994564,0.0,0.0,37.70293900466199,0.0,0.0,29.320995980310528,0.0,0.0,20.919692582823146,0.0,11.996011215302726,35.988033645908175,0.33333333333333337,5.683270504927062,56.83270504927062,0.1,0.0,19.55596657488071,0.0,5.993025827674934,41.95118079372454,0.14285714285714285,0.0,20.654483323015295,0.0,7.057897937411856,7.057897937411856,1.0,24.59387318367059,0.0,10.0,5.884559629598781,47.07647703679025,0.125,107.41032068986131,865.6008196771177,0.1240875912408759
1150,1150,0.0,0.0,0.0,12.273601970364535,30.68400492591134,0.39999999999999997,0.0,14.764870912223548,0.0,7.3752557780097545,7.3752557780097545,1.0,29.344914953350223,23.47593196268018,1.25,13.961391806767704,6.980695903383852,2.0,0.0,20.685023118478902,0.0,0.0,0.0,0.0,0.0,32.30890313767881,0.0,0.0,30.126913826557214,0.0,0.0,26.760883865729753,0.0,0.0,26.77701041881843,0.0,0.0,105.71748162163546,0.0,6.974167044501389,13.948334089002778,0.5,0.0,62.526178059180126,0.0,0.0,26.76212668071567,0.0,0.0,14.497719255859822,0.0,0.0,20.933709116652658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.69258056615112,0.0,0.0,52.92200314795481,0.0,0.0,42.94678940069083,0.0,0.0,0.0,0.0,14.013809963077847,126.12428966770061,0.11111111111111112,0.0,20.654483323015295,0.0,17.415404906749465,23.220539875665953,0.75,0.0,0.0,0.0,0.0,0.0,0.0,107.41032068986131,865.6008196771177,0.1240875912408759
1151,1151,0.0,8.079927770758275,0.0,0.0,8.08271113423758,0.0,0.0,8.07558263667172,0.0,6.96979066990159,13.93958133980318,0.5,0.0,47.89412821061142,0.0,31.667720913937835,126.67088365575134,0.25,0.0,42.33396892040702,0.0,0.0,0.0,0.0,0.0,14.756142718819836,0.0,0.0,0.0,0.0,0.0,62.46482060229354,0.0,6.001105424144662,42.00773796901264,0.14285714285714285,0.0,20.94022782168529,0.0,0.0,32.31670710367699,0.0,0.0,62.526178059180126,0.0,0.0,14.767357701477726,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,13.953940696007221,6.9769703480036105,2.0,0.0,0.0,0.0,0.0,80.45689422760421,0.0,25.40857437888604,76.22572313665812,0.33333333333333337,0.0,37.736437850984274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.983440063006542,0.0,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.05556829152304,822.8230193504046,0.12403100775193798
1152,1152,0.0,26.77453363855354,0.0,0.0,20.952296536708413,0.0,6.466144724237619,25.864578896950476,0.25,0.0,8.068402958569699,0.0,20.90278583801446,0.0,10.0,0.0,20.942087710151554,0.0,0.0,20.685023118478902,0.0,0.0,0.0,0.0,0.0,71.58149937260825,0.0,0.0,0.0,0.0,0.0,67.09930413317194,0.0,0.0,37.73272497957866,0.0,40.9709493415234,113.80819261534279,0.36,0.0,37.68611918364866,0.0,0.0,37.74200285370196,0.0,0.0,20.934641227892094,0.0,0.0,7.9420068084898565,0.0,0.0,14.766736293984767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31202618587529,0.0,0.0,32.340046184485495,0.0,5.883941200389214,47.07152960311371,0.125,6.9241206330684015,6.9241206330684015,1.0,0.0,32.31514728460335,0.0,5.680854970012496,51.12769473011247,0.1111111111111111,0.0,19.95729848791108,0.0,0.0,7.534762657037537,0.0,0.0,0.0,0.0,102.05556829152304,822.8230193504046,0.12403100775193798
1153,1153,0.0,125.36761205115661,0.0,0.0,105.8019626267973,0.0,10.73506487113902,69.77792166240363,0.15384615384615385,7.3752557780097545,7.3752557780097545,1.0,42.842081932656654,0.0,10.0,11.999733300744252,35.99919990223275,0.33333333333333337,0.0,7.993619994827744,0.0,7.04359650189355,7.04359650189355,1.0,0.0,42.87715873640185,0.0,5.149914027957543,56.64905430753297,0.09090909090909091,0.0,47.97659028697994,0.0,0.0,32.35554526695199,0.0,11.187563158883744,55.937815794418725,0.19999999999999998,0.0,20.922501133504166,0.0,0.0,113.77177843173234,0.0,4.8579502064306075,116.59080495433457,0.04166666666666667,0.0,20.530183559465243,0.0,0.0,47.97659028697994,0.0,19.398434172712857,12.932289448475238,1.5,6.087342747376315,18.262028242128945,0.3333333333333333,0.0,71.58961929791907,0.0,34.077311259196975,28.39775938266414,1.2000000000000002,5.190794019829268,88.24349833709756,0.058823529411764705,0.0,30.03914950597123,0.0,5.4334100397395115,70.63433051661364,0.07692307692307693,6.597145701886651,19.791437105659952,0.33333333333333337,0.0,7.751045117971802,0.0,5.049856007249537,55.54841607974491,0.09090909090909091,0.0,37.740148426241674,0.0,177.22241483051758,1429.2130228267547,0.124
1154,1154,7.780546057463699,248.97747383883836,0.03125,20.879912944893675,468.306618906901,0.044585987261146494,37.69262775327258,475.5069962720541,0.07926829268292683,100.91707969365095,183.14581129588504,0.5510204081632654,199.39355116451097,79.00499197084397,2.5238095238095237,41.98291146511711,228.9976989006388,0.18333333333333332,0.0,200.98818513913875,0.0,20.687177299967836,46.54614892492763,0.4444444444444445,5.60672076181307,538.2451931340547,0.010416666666666666,19.030896406282242,156.05335053151438,0.12195121951219512,6.040539044408041,468.14177594162317,0.012903225806451613,0.0,311.85317158310517,0.0,49.320357371382265,674.0448840755577,0.07317073170731707,57.36426136680208,210.33562501160765,0.2727272727272727,3.16943839244233,427.8741829797146,0.007407407407407407,32.093698723037626,292.4092550321206,0.10975609756097561,47.88915707890115,159.63052359633718,0.3,16.65791599594539,366.47415191079864,0.04545454545454545,68.05507604419627,296.0395807922538,0.22988505747126436,24.047407234178877,104.20543134810848,0.23076923076923075,9.612926097460727,406.9472047925041,0.023622047244094488,104.85580231467665,404.8599033816682,0.2589928057553957,31.51013594841278,582.9375150456365,0.05405405405405405,52.257541533091825,236.6959234145924,0.22077922077922077,6.586687752486482,385.3212335204592,0.017094017094017096,35.407888065162254,265.5591604887169,0.13333333333333333,25.902347480919932,107.92644783716638,0.24000000000000002,108.46706687958589,168.72654847935584,0.6428571428571428,13.254667682416063,159.05601218899275,0.08333333333333333,1129.326433136569,9111.007076745907,0.12395187750637988
1155,1155,0.0,117.6449745698479,0.0,0.0,101.7395772136718,0.0,9.040469150364613,149.16774098101612,0.0606060606060606,31.06818720404121,62.13637440808242,0.5,63.52342614919779,21.17447538306593,3.0,14.831441928368438,98.87627952245624,0.15000000000000002,0.0,107.85670591232743,0.0,7.04359650189355,7.04359650189355,1.0,0.0,67.03574268218236,0.0,0.0,24.99410526650261,0.0,0.0,52.91361675194498,0.0,0.0,37.73272497957866,0.0,5.306099506990091,79.59149260485137,0.06666666666666667,24.269517541506488,97.07807016602595,0.25,0.0,101.72722009248784,0.0,14.233864563370812,118.6155380280901,0.12,19.990271317293665,74.96351743985124,0.26666666666666666,9.882042223246359,103.76144334408676,0.09523809523809525,25.886295125868948,159.63215327619184,0.16216216216216217,0.0,43.153564534530965,0.0,0.0,101.52221752110334,0.0,39.49710925695536,136.04559855173514,0.29032258064516125,4.274503287955113,188.07814467002498,0.022727272727272728,9.453792111464363,75.6303368917149,0.125,0.0,191.96121958130027,0.0,9.529128476276682,109.58497747718184,0.08695652173913045,9.956912791464042,69.69838954024829,0.14285714285714288,27.54194206722658,59.674207812324255,0.4615384615384615,9.7258167641336,111.8468927875364,0.08695652173913043,339.194090878306,2738.132008974151,0.12387791741472172
1156,1156,0.0,0.0,0.0,0.0,84.96195859196479,0.0,6.129672487616406,36.778034925698435,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.942087710151554,0.0,0.0,26.429302534831415,0.0,0.0,0.0,0.0,0.0,97.40881165526503,0.0,0.0,7.634820677745543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.933172867042884,0.0,17.02465218111338,45.39907248296902,0.375,0.0,0.0,0.0,0.0,0.0,0.0,24.600989357047208,12.300494678523604,2.0,0.0,20.933709116652658,0.0,8.07558263667172,0.0,10.0,0.0,7.473637108496206,0.0,0.0,20.919692582823146,0.0,0.0,14.768599937542508,0.0,12.003448472091195,36.01034541627359,0.3333333333333333,0.0,0.0,0.0,0.0,8.07246736935477,0.0,0.0,26.388582807546605,0.0,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25040232117941,600.7532551440879,0.12359550561797754
1157,1157,0.0,32.35244929162087,0.0,0.0,42.95760689627587,0.0,5.996141094991883,41.97298766494318,0.14285714285714285,6.2766434893416445,31.383217446708223,0.2,8.066207568006265,0.0,10.0,0.0,32.34935139808931,0.0,0.0,47.313427625183266,0.0,0.0,0.0,0.0,0.0,32.30890313767881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.926682841470797,19.390024262206197,0.6666666666666666,0.0,8.082093278178382,0.0,0.0,8.076826031298808,0.0,6.555712447369967,19.6671373421099,0.3333333333333333,6.977903038884219,13.955806077768438,0.5,0.0,0.0,0.0,7.473637108496206,0.0,10.0,0.0,26.74219515395707,0.0,0.0,32.340046184485495,0.0,0.0,14.776037194330975,0.0,0.0,30.03914950597123,0.0,0.0,26.74469203293952,0.0,13.194291403773303,13.194291403773303,1.0,0.0,19.95729848791108,0.0,0.0,7.534762657037537,0.0,0.0,20.949515754800675,0.0,68.44347254123915,554.3921275840371,0.12345679012345678
1158,1158,5.77734267776423,51.99608409987807,0.1111111111111111,0.0,62.53297447583131,0.0,4.708286806685246,131.8320305871869,0.03571428571428571,22.01381440443265,49.531082409973465,0.4444444444444444,30.601487094754752,12.2405948379019,2.5,11.764167229431484,41.1745853030102,0.2857142857142857,0.0,26.429302534831415,0.0,0.0,7.736743682453495,0.0,0.0,47.93421598632022,0.0,13.49797938544918,89.98652923632787,0.15,0.0,26.760883865729753,0.0,0.0,48.0088433931573,0.0,0.0,62.48872252074653,0.0,6.281019863941443,31.40509931970722,0.19999999999999998,0.0,71.72287096931899,0.0,6.130915882243495,36.78549529346097,0.16666666666666669,12.665137792111514,18.99770668816727,0.6666666666666667,0.0,80.52697689675178,0.0,0.0,0.0,0.0,0.0,19.12507445948429,0.0,0.0,57.69258056615112,0.0,23.992022430605452,23.992022430605452,1.0,5.136726798558993,92.46108237406187,0.05555555555555555,10.840086472584254,37.940302654044885,0.28571428571428575,5.507518011893234,66.09021614271882,0.08333333333333333,0.0,65.9824009586225,0.0,0.0,25.459003027407643,0.0,10.675076159402636,37.362766557909225,0.2857142857142857,0.0,14.777274052750112,0.0,172.37204896367413,1396.2135966057606,0.12345679012345678
1159,1159,0.0,0.0,0.0,0.0,26.78566709247076,0.0,0.0,32.3307236211881,0.0,7.3752557780097545,7.3752557780097545,1.0,20.03973962065912,6.679913206886373,3.0,0.0,8.079308192051961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,8.080546965824498,0.0,0.0,26.76957547243993,0.0,6.463341420735398,25.853365682941593,0.25,0.0,14.777892195236873,0.0,0.0,14.767357701477726,0.0,0.0,20.530183559465243,0.0,0.0,26.760883865729753,0.0,0.0,0.0,0.0,7.473637108496206,0.0,10.0,6.125933000553845,36.75559800332307,0.16666666666666666,5.512497791869662,66.14997350243594,0.08333333333333334,5.373115576623223,75.22361807272513,0.07142857142857142,0.0,24.923893810033825,0.0,0.0,67.05072863480125,0.0,0.0,0.0,0.0,7.751045117971802,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,68.44347254123915,554.3921275840371,0.12345679012345678
1160,1160,0.0,32.35244929162087,0.0,0.0,26.78566709247076,0.0,5.8783580593355005,47.026864474684004,0.125,0.0,14.750511556019509,0.0,35.21389794402027,17.606948972010134,2.0,0.0,32.34935139808931,0.0,0.0,42.33396892040702,0.0,0.0,0.0,0.0,0.0,37.67675442445085,0.0,0.0,13.883346994371195,0.0,0.0,20.933709116652658,0.0,0.0,20.945804031469166,0.0,0.0,76.1548325946046,0.0,0.0,14.759264305219105,0.0,0.0,14.777892195236873,0.0,5.997384489618972,41.981691427332805,0.14285714285714285,0.0,14.497719255859822,0.0,0.0,67.09930413317194,0.0,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,26.74219515395707,0.0,11.760445143989958,41.161558003964856,0.2857142857142857,0.0,62.51597555419768,0.0,5.420043236292127,43.360345890337015,0.125,0.0,26.74469203293952,0.0,0.0,31.870010752862207,0.0,0.0,14.115795874823712,0.0,28.483187279664676,101.72566885594527,0.28,0.0,8.081784206935001,0.0,117.83638815671674,955.0949355860199,0.12337662337662338
1161,1161,8.732711408107935,170.28787245810474,0.05128205128205128,0.0,221.06126273435854,0.0,4.204381625763829,197.60593641089997,0.02127659574468085,78.22602555977717,135.86625491961297,0.5757575757575758,74.11066384073075,10.587237691532964,7.0,24.94132869346823,84.80051755779198,0.29411764705882354,0.0,144.89229094489656,0.0,41.02351546943127,164.09406187772507,0.25,0.0,198.3903340982108,0.0,23.195442020957763,69.58632606287328,0.33333333333333337,0.0,175.50543493753568,0.0,0.0,189.03972260387442,0.0,19.01011055106909,254.7354813843258,0.0746268656716418,68.20971748459235,164.50578922754625,0.4146341463414634,0.0,282.3453873481554,0.0,4.6110901284990815,142.94379398347152,0.03225806451612903,48.979054001724855,195.91621600689942,0.25,4.362943260848021,174.51773043392083,0.025,10.873050614112922,65.23830368467753,0.16666666666666666,33.30502382104673,176.51662625154768,0.18867924528301885,0.0,175.31854781980886,0.0,22.469641054375447,139.31177453712777,0.16129032258064516,8.007256667639426,228.20681502772365,0.03508771929824561,18.94313208569626,155.33368310270933,0.12195121951219512,0.0,278.8617684351444,0.0,0.0,320.9281729963556,0.0,27.437947725743136,82.31384317722942,0.3333333333333333,90.78449611927766,108.2430530652926,0.8387096774193549,11.333157341192493,268.21805707488903,0.042253521126760556,629.6369479060053,5107.055244126487,0.12328767123287672
1162,1162,0.0,8.079927770758275,0.0,0.0,37.74570999005715,0.0,0.0,0.0,0.0,0.0,14.750511556019509,0.0,14.746120774892637,0.0,10.0,6.4698702796178615,25.879481118471446,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67675442445085,0.0,6.025382765311443,24.101531061245772,0.25,0.0,47.97659028697994,0.0,0.0,32.35554526695199,0.0,0.0,37.721572560010905,0.0,7.3796321526095525,7.3796321526095525,1.0,0.0,8.082093278178382,0.0,0.0,0.0,0.0,0.0,7.9420068084898565,0.0,0.0,0.0,0.0,0.0,26.757153102207315,0.0,0.0,0.0,0.0,6.462405237175058,25.84962094870023,0.25,6.691152788211308,20.073458364633925,0.3333333333333333,0.0,48.01379388836478,0.0,0.0,7.617267813628347,0.0,0.0,0.0,0.0,0.0,14.580585764893193,0.0,6.364750756851911,19.09425227055573,0.33333333333333337,6.436150368369428,12.872300736738856,0.5,0.0,8.081784206935001,0.0,62.5363876203886,507.2395884764853,0.12328767123287672
1163,1163,7.274553028535918,301.89395068424056,0.024096385542168676,7.816647728683886,246.2244034535424,0.031746031746031744,33.94365789120795,245.14864032539074,0.13846153846153847,88.14124090089797,113.32445258686883,0.7777777777777777,83.72790758320076,5.2329942239500475,16.0,44.39882616639153,185.66781851400094,0.2391304347826087,9.39556625764683,117.44457822058538,0.08,6.350449321333605,19.051347964000815,0.33333333333333337,0.0,67.03574268218236,0.0,8.913533694795195,98.04887064274715,0.09090909090909091,0.0,344.65815226435615,0.0,0.0,151.27330034381458,0.0,13.323306208510463,155.43857243262207,0.08571428571428572,60.98169221905542,162.6178459174811,0.375,0.0,93.45098736507991,0.0,11.707316284209512,241.95120320699658,0.04838709677419355,32.26861608820257,96.80584826460772,0.3333333333333333,9.100309605872335,145.60495369395736,0.0625,24.15426876371214,327.8079332218076,0.07368421052631578,18.333061402400165,64.16571490840057,0.28571428571428575,8.057583763549216,221.58355349760345,0.03636363636363636,31.7325862812631,210.22838411336804,0.1509433962264151,10.310324635752181,347.1142627369901,0.0297029702970297,41.68959704684177,177.1807874490775,0.23529411764705882,10.854360219303787,300.3039660674048,0.03614457831325301,20.156004335360407,75.58501625760152,0.26666666666666666,13.718973862871568,96.03281704010098,0.14285714285714285,9.939626599152001,54.66794629533601,0.18181818181818182,17.337597341822867,40.45439379758669,0.4285714285714286,610.7529345512837,4956.654768161098,0.12321877619446774
1164,1164,0.0,0.0,0.0,0.0,42.95760689627587,0.0,5.242369292615503,83.87790868184806,0.0625,8.068402958569699,0.0,10.0,20.03973962065912,6.679913206886373,3.0,12.575097445647813,25.150194891295627,0.5,0.0,37.211163153598136,0.0,0.0,0.0,0.0,0.0,37.67675442445085,0.0,11.377821057380459,28.444552643451146,0.4,0.0,20.933709116652658,0.0,0.0,0.0,0.0,0.0,80.55957042191494,0.0,6.974167044501389,13.948334089002778,0.5,0.0,14.777892195236873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.73930234558283,0.0,20.067864826655487,6.689288275551829,3.0,0.0,0.0,0.0,0.0,57.69258056615112,0.0,23.099448225348613,34.64917233802292,0.6666666666666666,0.0,57.78580684731388,0.0,0.0,24.923893810033825,0.0,0.0,125.17364161466551,0.0,0.0,14.580585764893193,0.0,0.0,7.751045117971802,0.0,0.0,7.534762657037537,0.0,0.0,0.0,0.0,107.3002879432658,871.0258668335695,0.12318840579710144
1165,1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.764870912223548,0.0,0.0,37.65986093604987,0.0,8.066207568006265,0.0,10.0,0.0,14.772322022984033,0.0,0.0,20.685023118478902,0.0,0.0,0.0,0.0,0.0,26.73969671539989,0.0,0.0,7.634820677745543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1327780801745595,36.796668481047355,0.16666666666666669,0.0,0.0,0.0,0.0,71.72287096931899,0.0,12.570133124141506,25.140266248283012,0.5,0.0,0.0,0.0,0.0,8.076515327552329,0.0,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,26.74219515395707,0.0,0.0,32.340046184485495,0.0,0.0,32.35863932645666,0.0,18.02348970358274,12.015659802388493,1.5,0.0,14.75864037758965,0.0,0.0,20.654483323015295,0.0,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,56.51797855593899,459.2085757670043,0.12307692307692308
1166,1166,0.0,0.0,0.0,0.0,0.0,0.0,13.647666336166674,141.0258854737223,0.0967741935483871,0.0,8.068402958569699,0.0,0.0,0.0,0.0,0.0,8.079308192051961,0.0,0.0,0.0,0.0,7.736743682453495,0.0,10.0,0.0,26.73969671539989,0.0,0.0,0.0,0.0,0.0,14.766736293984767,0.0,0.0,20.945804031469166,0.0,12.265556160349119,30.6638904008728,0.39999999999999997,0.0,26.745939888198432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9420068084898565,0.0,6.2847558583242735,31.42377929162137,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.135255628670119,36.81153377202072,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.580585764893193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.51797855593899,459.2085757670043,0.12307692307692308
