,tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
1219,928619456741421056,The Ocean Foundation,oceanfdn,3,RT @WorldOceansDay: Unity for the purpose of ocean conservation can come from all corners of the world https://t.co/Jro4kn1C83 https://t.co…,2017-11-09 13:45:06,0,[],7606,,Buffer,Unity for the purpose of ocean conservation can come from all corners of the world https://t.co/Jro4kn1C83 https://t.co/ezqaUJbt9c,None,None
1220,928390318000562176,The Ocean Foundation,oceanfdn,2,We've successfully retrieved all #pH sensors! We're currently back in the lab offloading and analyzing the data. https://t.co/QhOa0zeimG,2017-11-08 22:34:35,9,"[{'text': 'pH', 'indices': [33, 36]}]",7606,,Twitter Web Client,None,None,None
1221,928257059707121664,The Ocean Foundation,oceanfdn,53,RT @BureoInc: Introducing Jenga® Ocean! Made from 100% recycled fishing nets proudly sourced through Bureo's Net Positiva recycling program…,2017-11-08 13:45:03,0,[],7606,,Buffer,Introducing Jenga® Ocean! Made from 100% recycled fishing nets proudly sourced through Bureo's Net Positiva recycling program. https://t.co/GdI7wTLFnG,None,None
1222,928086168998109185,The Ocean Foundation,oceanfdn,3,"Great coverage of our #OceanAcidification workshop here at @pace_sd in #Fiji! Great to have support!
https://t.co/pLgzuLpqnx https://t.co/QjPHTAisgP",2017-11-08 02:26:00,4,"[{'text': 'OceanAcidification', 'indices': [22, 41]}, {'text': 'Fiji', 'indices': [71, 76]}]",7606,,Twitter Web Client,None,None,None
1223,927982745812393984,The Ocean Foundation,oceanfdn,13,Fisherman catches fish that grew around a drink wrapper https://t.co/nShpE84rlo https://t.co/LT6jDcQSqG,2017-11-07 19:35:02,8,[],7606,,Buffer,None,None,None
1224,927978236499386372,The Ocean Foundation,oceanfdn,2,The US Is the ONLY Country to Remain Outside the Paris Climate Agreement https://t.co/AhPqwcvHcj via @motherboard https://t.co/yynWM67mNc,2017-11-07 19:17:07,1,[],7606,,Buffer,None,None,None
1225,927966893520146434,The Ocean Foundation,oceanfdn,4,"RT @AnaLisSalotti: Illegal, unreported and unregulated fishing is one of the biggest problems our oceans are facing. https://t.co/IjtgDe5ysn",2017-11-07 18:32:02,0,[],7606,,Twitter Web Client,"Illegal, unreported and unregulated fishing is one of the biggest problems our oceans are facing. https://t.co/IjtgDe5ysn",None,None
1226,927966532264714240,The Ocean Foundation,oceanfdn,1,We deployed our #pH sensors in a different location here in #Fiji. The sensors are protected by coral and sit 2 meters below the surface! https://t.co/pLvcKiayUn,2017-11-07 18:30:36,7,"[{'text': 'pH', 'indices': [16, 19]}, {'text': 'Fiji', 'indices': [60, 65]}]",7606,,Buffer,None,None,None
1227,927961121256034305,The Ocean Foundation,oceanfdn,2,African Nations Are Sharing Data to Crack Down on Illegal Fishing https://t.co/uGkmHOtioq via @oceansdeeply https://t.co/u7vlJme5ut,2017-11-07 18:09:06,1,[],7606,,Buffer,None,None,None
1228,927942043065778176,The Ocean Foundation,oceanfdn,13,"RT @oceansdeeply: African Nations Are Sharing Data to Crack Down on Illegal Fishing https://t.co/HXVC8hpiRN by @ptullis, @S_I_F @DocSpaldin…",2017-11-07 16:53:18,0,[],7606,,Twitter Web Client,"African Nations Are Sharing Data to Crack Down on Illegal Fishing https://t.co/HXVC8hpiRN by @ptullis, @S_I_F @DocSpalding @oceanfdn",None,None
1229,927628705102303232,The Ocean Foundation,oceanfdn,2,We're back in the lab today analyzing the #pH of seawater here at our #OceanAcidification workshop at @pace_sd. https://t.co/w0hwcc7s5i,2017-11-06 20:08:12,8,"[{'text': 'pH', 'indices': [42, 45]}, {'text': 'OceanAcidification', 'indices': [70, 89]}]",7606,,Twitter Web Client,None,None,None
1230,927615820733255681,The Ocean Foundation,oceanfdn,1,Science is crucial to ecosystem-based management - but what science is most crucial? https://t.co/UHxStidMfT,2017-11-06 19:17:00,4,[],7606,,Buffer,None,None,None
1231,927604020780429312,The Ocean Foundation,oceanfdn,2,Over 150 organisations back call to ban oxo-degradable plastic packaging - New Plastics Economy https://t.co/upNp1sXq1o,2017-11-06 18:30:07,4,[],7606,,Buffer,None,None,None
1232,927598735814811648,The Ocean Foundation,oceanfdn,7,A New Push to Make Ocean Issues a Priority as U.N. Climate Talks Begin https://t.co/eA9q1gFxrN via @oceansdeeply,2017-11-06 18:09:07,16,[],7606,,Buffer,None,None,None
