Season,Round,GrandPrix,Circuit,DriverNumber,Position,Points,Nationality,Constructor,GridPosition,RaceResults,FullName
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,11.0,16,0.0,Brazilian,Williams,17,Transmission,Rubens Barrichello
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,8.0,17,0.0,German,Mercedes,7,Collision,Nico Rosberg
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,20.0,18,0.0,Finnish,Lotus,19,Water leak,Heikki Kovalainen
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,7.0,19,0.0,German,Mercedes,11,Collision,Michael Schumacher
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,12.0,20,0.0,Venezuelan,Williams,15,Transmission,Pastor Maldonado
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,16.0,21,0.0,Japanese,Sauber,9,Disqualified,Kamui Kobayashi
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,17.0,22,0.0,Mexican,Sauber,13,Disqualified,Sergio Pérez
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,23.0,23,0.0,Italian,HRT,0,Did not qualify,Vitantonio Liuzzi
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,22.0,24,0.0,Indian,HRT,0,Did not qualify,Narain Karthikeyan
2011,2,Malaysian Grand Prix,Sepang International Circuit,1.0,1,25.0,German,Red Bull,1,Finished,Sebastian Vettel
2011,2,Malaysian Grand Prix,Sepang International Circuit,4.0,2,18.0,British,McLaren,4,Finished,Jenson Button
2011,2,Malaysian Grand Prix,Sepang International Circuit,9.0,3,15.0,German,Renault,6,Finished,Nick Heidfeld
2011,2,Malaysian Grand Prix,Sepang International Circuit,2.0,4,12.0,Australian,Red Bull,3,Finished,Mark Webber
2011,2,Malaysian Grand Prix,Sepang International Circuit,6.0,5,10.0,Brazilian,Ferrari,7,Finished,Felipe Massa
2011,2,Malaysian Grand Prix,Sepang International Circuit,5.0,6,8.0,Spanish,Ferrari,5,Finished,Fernando Alonso
2011,2,Malaysian Grand Prix,Sepang International Circuit,16.0,7,6.0,Japanese,Sauber,10,Finished,Kamui Kobayashi
2011,2,Malaysian Grand Prix,Sepang International Circuit,3.0,8,4.0,British,McLaren,2,Finished,Lewis Hamilton
2011,2,Malaysian Grand Prix,Sepang International Circuit,7.0,9,2.0,German,Mercedes,11,Finished,Michael Schumacher
2011,2,Malaysian Grand Prix,Sepang International Circuit,15.0,10,1.0,British,Force India,14,Finished,Paul di Resta
2011,2,Malaysian Grand Prix,Sepang International Circuit,14.0,11,0.0,German,Force India,17,+1 Lap,Adrian Sutil
2011,2,Malaysian Grand Prix,Sepang International Circuit,8.0,12,0.0,German,Mercedes,9,+1 Lap,Nico Rosberg
2011,2,Malaysian Grand Prix,Sepang International Circuit,18.0,13,0.0,Swiss,Toro Rosso,12,+1 Lap,Sébastien Buemi
2011,2,Malaysian Grand Prix,Sepang International Circuit,19.0,14,0.0,Spanish,Toro Rosso,13,+1 Lap,Jaime Alguersuari
2011,2,Malaysian Grand Prix,Sepang International Circuit,20.0,15,0.0,Finnish,Lotus,19,+1 Lap,Heikki Kovalainen
2011,2,Malaysian Grand Prix,Sepang International Circuit,24.0,16,0.0,German,Virgin,21,+2 Laps,Timo Glock
2011,2,Malaysian Grand Prix,Sepang International Circuit,10.0,17,0.0,Russian,Renault,8,Accident,Vitaly Petrov
2011,2,Malaysian Grand Prix,Sepang International Circuit,23.0,18,0.0,Italian,HRT,23,+10 Laps,Vitantonio Liuzzi
2011,2,Malaysian Grand Prix,Sepang International Circuit,25.0,19,0.0,Belgian,Virgin,22,Accident,Jérôme d'Ambrosio
2011,2,Malaysian Grand Prix,Sepang International Circuit,21.0,20,0.0,Italian,Lotus,20,Clutch,Jarno Trulli
2011,2,Malaysian Grand Prix,Sepang International Circuit,17.0,21,0.0,Mexican,Sauber,16,Accident,Sergio Pérez
2011,2,Malaysian Grand Prix,Sepang International Circuit,11.0,22,0.0,Brazilian,Williams,15,Gearbox,Rubens Barrichello
2011,2,Malaysian Grand Prix,Sepang International Circuit,22.0,23,0.0,Indian,HRT,24,+42 Laps,Narain Karthikeyan
2011,2,Malaysian Grand Prix,Sepang International Circuit,12.0,24,0.0,Venezuelan,Williams,18,Engine misfire,Pastor Maldonado
2011,3,Chinese Grand Prix,Shanghai International Circuit,3.0,1,25.0,British,McLaren,3,Finished,Lewis Hamilton
2011,3,Chinese Grand Prix,Shanghai International Circuit,1.0,2,18.0,German,Red Bull,1,Finished,Sebastian Vettel
2011,3,Chinese Grand Prix,Shanghai International Circuit,2.0,3,15.0,Australian,Red Bull,18,Finished,Mark Webber
2011,3,Chinese Grand Prix,Shanghai International Circuit,4.0,4,12.0,British,McLaren,2,Finished,Jenson Button
2011,3,Chinese Grand Prix,Shanghai International Circuit,8.0,5,10.0,German,Mercedes,4,Finished,Nico Rosberg
2011,3,Chinese Grand Prix,Shanghai International Circuit,6.0,6,8.0,Brazilian,Ferrari,6,Finished,Felipe Massa
2011,3,Chinese Grand Prix,Shanghai International Circuit,5.0,7,6.0,Spanish,Ferrari,5,Finished,Fernando Alonso
2011,3,Chinese Grand Prix,Shanghai International Circuit,7.0,8,4.0,German,Mercedes,14,Finished,Michael Schumacher
2011,3,Chinese Grand Prix,Shanghai International Circuit,10.0,9,2.0,Russian,Renault,10,Finished,Vitaly Petrov
2011,3,Chinese Grand Prix,Shanghai International Circuit,16.0,10,1.0,Japanese,Sauber,13,Finished,Kamui Kobayashi
2011,3,Chinese Grand Prix,Shanghai International Circuit,15.0,11,0.0,British,Force India,8,Finished,Paul di Resta
2011,3,Chinese Grand Prix,Shanghai International Circuit,9.0,12,0.0,German,Renault,16,Finished,Nick Heidfeld
2011,3,Chinese Grand Prix,Shanghai International Circuit,11.0,13,0.0,Brazilian,Williams,15,Finished,Rubens Barrichello
2011,3,Chinese Grand Prix,Shanghai International Circuit,18.0,14,0.0,Swiss,Toro Rosso,9,Finished,Sébastien Buemi
2011,3,Chinese Grand Prix,Shanghai International Circuit,14.0,15,0.0,German,Force India,11,+1 Lap,Adrian Sutil
2011,3,Chinese Grand Prix,Shanghai International Circuit,20.0,16,0.0,Finnish,Lotus,19,+1 Lap,Heikki Kovalainen
2011,3,Chinese Grand Prix,Shanghai International Circuit,17.0,17,0.0,Mexican,Sauber,12,+1 Lap,Sergio Pérez
2011,3,Chinese Grand Prix,Shanghai International Circuit,12.0,18,0.0,Venezuelan,Williams,17,+1 Lap,Pastor Maldonado
2011,3,Chinese Grand Prix,Shanghai International Circuit,21.0,19,0.0,Italian,Lotus,20,+1 Lap,Jarno Trulli
2011,3,Chinese Grand Prix,Shanghai International Circuit,25.0,20,0.0,Belgian,Virgin,21,+2 Laps,Jérôme d'Ambrosio
2011,3,Chinese Grand Prix,Shanghai International Circuit,24.0,21,0.0,German,Virgin,22,+2 Laps,Timo Glock
2011,3,Chinese Grand Prix,Shanghai International Circuit,23.0,22,0.0,Italian,HRT,23,+2 Laps,Vitantonio Liuzzi
2011,3,Chinese Grand Prix,Shanghai International Circuit,22.0,23,0.0,Indian,HRT,24,+2 Laps,Narain Karthikeyan
2011,3,Chinese Grand Prix,Shanghai International Circuit,19.0,24,0.0,Spanish,Toro Rosso,7,Wheel,Jaime Alguersuari
2011,4,Turkish Grand Prix,Istanbul Park,1.0,1,25.0,German,Red Bull,1,Finished,Sebastian Vettel
2011,4,Turkish Grand Prix,Istanbul Park,2.0,2,18.0,Australian,Red Bull,2,Finished,Mark Webber
2011,4,Turkish Grand Prix,Istanbul Park,5.0,3,15.0,Spanish,Ferrari,5,Finished,Fernando Alonso
2011,4,Turkish Grand Prix,Istanbul Park,3.0,4,12.0,British,McLaren,4,Finished,Lewis Hamilton
2011,4,Turkish Grand Prix,Istanbul Park,8.0,5,10.0,German,Mercedes,3,Finished,Nico Rosberg
2011,4,Turkish Grand Prix,Istanbul Park,4.0,6,8.0,British,McLaren,6,Finished,Jenson Button
2011,4,Turkish Grand Prix,Istanbul Park,9.0,7,6.0,German,Renault,9,Finished,Nick Heidfeld
2011,4,Turkish Grand Prix,Istanbul Park,10.0,8,4.0,Russian,Renault,7,Finished,Vitaly Petrov
2011,4,Turkish Grand Prix,Istanbul Park,18.0,9,2.0,Swiss,Toro Rosso,16,Finished,Sébastien Buemi
2011,4,Turkish Grand Prix,Istanbul Park,16.0,10,1.0,Japanese,Sauber,24,Finished,Kamui Kobayashi
2011,4,Turkish Grand Prix,Istanbul Park,6.0,11,0.0,Brazilian,Ferrari,10,Finished,Felipe Massa
2011,4,Turkish Grand Prix,Istanbul Park,7.0,12,0.0,German,Mercedes,8,Finished,Michael Schumacher
2011,4,Turkish Grand Prix,Istanbul Park,14.0,13,0.0,German,Force India,12,+1 Lap,Adrian Sutil
2011,4,Turkish Grand Prix,Istanbul Park,17.0,14,0.0,Mexican,Sauber,15,+1 Lap,Sergio Pérez
2011,4,Turkish Grand Prix,Istanbul Park,11.0,15,0.0,Brazilian,Williams,11,+1 Lap,Rubens Barrichello
2011,4,Turkish Grand Prix,Istanbul Park,19.0,16,0.0,Spanish,Toro Rosso,17,+1 Lap,Jaime Alguersuari
2011,4,Turkish Grand Prix,Istanbul Park,12.0,17,0.0,Venezuelan,Williams,14,+1 Lap,Pastor Maldonado
2011,4,Turkish Grand Prix,Istanbul Park,21.0,18,0.0,Italian,Lotus,19,+1 Lap,Jarno Trulli
2011,4,Turkish Grand Prix,Istanbul Park,20.0,19,0.0,Finnish,Lotus,18,+2 Laps,Heikki Kovalainen
2011,4,Turkish Grand Prix,Istanbul Park,25.0,20,0.0,Belgian,Virgin,23,+2 Laps,Jérôme d'Ambrosio
2011,4,Turkish Grand Prix,Istanbul Park,22.0,21,0.0,Indian,HRT,22,+3 Laps,Narain Karthikeyan
2011,4,Turkish Grand Prix,Istanbul Park,23.0,22,0.0,Italian,HRT,20,+5 Laps,Vitantonio Liuzzi
2011,4,Turkish Grand Prix,Istanbul Park,15.0,23,0.0,British,Force India,13,Retired,Paul di Resta
2011,4,Turkish Grand Prix,Istanbul Park,24.0,24,0.0,German,Virgin,21,Gearbox,Timo Glock
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1.0,1,25.0,German,Red Bull,2,Finished,Sebastian Vettel
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3.0,2,18.0,British,McLaren,3,Finished,Lewis Hamilton
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4.0,3,15.0,British,McLaren,5,Finished,Jenson Button
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2.0,4,12.0,Australian,Red Bull,1,Finished,Mark Webber
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,5.0,5,10.0,Spanish,Ferrari,4,+1 Lap,Fernando Alonso
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,7.0,6,8.0,German,Mercedes,10,+1 Lap,Michael Schumacher
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,8.0,7,6.0,German,Mercedes,7,+1 Lap,Nico Rosberg
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,9.0,8,4.0,German,Renault,24,+1 Lap,Nick Heidfeld
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,17.0,9,2.0,Mexican,Sauber,12,+1 Lap,Sergio Pérez
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,16.0,10,1.0,Japanese,Sauber,14,+1 Lap,Kamui Kobayashi
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10.0,11,0.0,Russian,Renault,6,+1 Lap,Vitaly Petrov
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,15.0,12,0.0,British,Force India,16,+1 Lap,Paul di Resta
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,14.0,13,0.0,German,Force India,17,+1 Lap,Adrian Sutil
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,18.0,14,0.0,Swiss,Toro Rosso,11,+1 Lap,Sébastien Buemi
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,12.0,15,0.0,Venezuelan,Williams,9,+1 Lap,Pastor Maldonado
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,19.0,16,0.0,Spanish,Toro Rosso,13,+2 Laps,Jaime Alguersuari
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,11.0,17,0.0,Brazilian,Williams,19,+2 Laps,Rubens Barrichello
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,21.0,18,0.0,Italian,Lotus,18,+2 Laps,Jarno Trulli
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,24.0,19,0.0,German,Virgin,20,+3 Laps,Timo Glock
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,25.0,20,0.0,Belgian,Virgin,23,+4 Laps,Jérôme d'Ambrosio
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,22.0,21,0.0,Indian,HRT,22,+5 Laps,Narain Karthikeyan
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6.0,22,0.0,Brazilian,Ferrari,8,Gearbox,Felipe Massa
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,20.0,23,0.0,Finnish,Lotus,15,Accident,Heikki Kovalainen
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,23.0,24,0.0,Italian,HRT,21,Gearbox,Vitantonio Liuzzi
2011,6,Monaco Grand Prix,Circuit de Monaco,1.0,1,25.0,German,Red Bull,1,Finished,Sebastian Vettel
2011,6,Monaco Grand Prix,Circuit de Monaco,5.0,2,18.0,Spanish,Ferrari,4,Finished,Fernando Alonso
2011,6,Monaco Grand Prix,Circuit de Monaco,4.0,3,15.0,British,McLaren,2,Finished,Jenson Button
2011,6,Monaco Grand Prix,Circuit de Monaco,2.0,4,12.0,Australian,Red Bull,3,Finished,Mark Webber
2011,6,Monaco Grand Prix,Circuit de Monaco,16.0,5,10.0,Japanese,Sauber,12,Finished,Kamui Kobayashi
2011,6,Monaco Grand Prix,Circuit de Monaco,3.0,6,8.0,British,McLaren,9,Finished,Lewis Hamilton
2011,6,Monaco Grand Prix,Circuit de Monaco,14.0,7,6.0,German,Force India,14,+1 Lap,Adrian Sutil
2011,6,Monaco Grand Prix,Circuit de Monaco,9.0,8,4.0,German,Renault,15,+1 Lap,Nick Heidfeld
2011,6,Monaco Grand Prix,Circuit de Monaco,11.0,9,2.0,Brazilian,Williams,11,+1 Lap,Rubens Barrichello
2011,6,Monaco Grand Prix,Circuit de Monaco,18.0,10,1.0,Swiss,Toro Rosso,16,+1 Lap,Sébastien Buemi
2011,6,Monaco Grand Prix,Circuit de Monaco,8.0,11,0.0,German,Mercedes,7,+2 Laps,Nico Rosberg
2011,6,Monaco Grand Prix,Circuit de Monaco,15.0,12,0.0,British,Force India,13,+2 Laps,Paul di Resta
2011,6,Monaco Grand Prix,Circuit de Monaco,21.0,13,0.0,Italian,Lotus,18,+2 Laps,Jarno Trulli
2011,6,Monaco Grand Prix,Circuit de Monaco,20.0,14,0.0,Finnish,Lotus,17,+2 Laps,Heikki Kovalainen
2011,6,Monaco Grand Prix,Circuit de Monaco,25.0,15,0.0,Belgian,Virgin,21,+3 Laps,Jérôme d'Ambrosio
2011,6,Monaco Grand Prix,Circuit de Monaco,23.0,16,0.0,Italian,HRT,23,+3 Laps,Vitantonio Liuzzi
2011,6,Monaco Grand Prix,Circuit de Monaco,22.0,17,0.0,Indian,HRT,22,+4 Laps,Narain Karthikeyan
2011,6,Monaco Grand Prix,Circuit de Monaco,12.0,18,0.0,Venezuelan,Williams,8,Accident,Pastor Maldonado
2011,6,Monaco Grand Prix,Circuit de Monaco,10.0,19,0.0,Russian,Renault,10,Collision,Vitaly Petrov
2011,6,Monaco Grand Prix,Circuit de Monaco,19.0,20,0.0,Spanish,Toro Rosso,19,Collision,Jaime Alguersuari
2011,6,Monaco Grand Prix,Circuit de Monaco,6.0,21,0.0,Brazilian,Ferrari,6,Accident,Felipe Massa
2011,6,Monaco Grand Prix,Circuit de Monaco,7.0,22,0.0,German,Mercedes,5,Engine,Michael Schumacher
2011,6,Monaco Grand Prix,Circuit de Monaco,24.0,23,0.0,German,Virgin,20,Suspension,Timo Glock
2011,6,Monaco Grand Prix,Circuit de Monaco,17.0,24,0.0,Mexican,Sauber,0,Injury,Sergio Pérez
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,4.0,1,25.0,British,McLaren,7,Finished,Jenson Button
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,1.0,2,18.0,German,Red Bull,1,Finished,Sebastian Vettel
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,2.0,3,15.0,Australian,Red Bull,4,Finished,Mark Webber
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,7.0,4,12.0,German,Mercedes,8,Finished,Michael Schumacher
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,10.0,5,10.0,Russian,Renault,10,Finished,Vitaly Petrov
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,6.0,6,8.0,Brazilian,Ferrari,3,Finished,Felipe Massa
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,16.0,7,6.0,Japanese,Sauber,13,Finished,Kamui Kobayashi
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,19.0,8,4.0,Spanish,Toro Rosso,24,Finished,Jaime Alguersuari
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,11.0,9,2.0,Brazilian,Williams,16,Finished,Rubens Barrichello
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,18.0,10,1.0,Swiss,Toro Rosso,15,Finished,Sébastien Buemi
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,8.0,11,0.0,German,Mercedes,6,Finished,Nico Rosberg
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,17.0,12,0.0,Spanish,Sauber,17,Finished,Pedro de la Rosa
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,23.0,13,0.0,Italian,HRT,20,+1 Lap,Vitantonio Liuzzi
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,22.0,14,0.0,Indian,HRT,22,+1 Lap,Narain Karthikeyan
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,25.0,15,0.0,Belgian,Virgin,23,+1 Lap,Jérôme d'Ambrosio
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,24.0,16,0.0,German,Virgin,21,+1 Lap,Timo Glock
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,21.0,17,0.0,Italian,Lotus,18,+1 Lap,Jarno Trulli
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,15.0,18,0.0,British,Force India,11,Accident,Paul di Resta
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,12.0,19,0.0,Venezuelan,Williams,12,Retired,Pastor Maldonado
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,9.0,20,0.0,German,Renault,9,Accident,Nick Heidfeld
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,14.0,21,0.0,German,Force India,14,Accident,Adrian Sutil
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,5.0,22,0.0,Spanish,Ferrari,2,Collision,Fernando Alonso
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,20.0,23,0.0,Finnish,Lotus,19,Transmission,Heikki Kovalainen
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,3.0,24,0.0,British,McLaren,5,Collision,Lewis Hamilton
2011,8,European Grand Prix,Valencia Street Circuit,1.0,1,25.0,German,Red Bull,1,Finished,Sebastian Vettel
2011,8,European Grand Prix,Valencia Street Circuit,5.0,2,18.0,Spanish,Ferrari,4,Finished,Fernando Alonso
2011,8,European Grand Prix,Valencia Street Circuit,2.0,3,15.0,Australian,Red Bull,2,Finished,Mark Webber
2011,8,European Grand Prix,Valencia Street Circuit,3.0,4,12.0,British,McLaren,3,Finished,Lewis Hamilton
2011,8,European Grand Prix,Valencia Street Circuit,6.0,5,10.0,Brazilian,Ferrari,5,Finished,Felipe Massa
2011,8,European Grand Prix,Valencia Street Circuit,4.0,6,8.0,British,McLaren,6,Finished,Jenson Button
2011,8,European Grand Prix,Valencia Street Circuit,8.0,7,6.0,German,Mercedes,7,Finished,Nico Rosberg
2011,8,European Grand Prix,Valencia Street Circuit,19.0,8,4.0,Spanish,Toro Rosso,18,+1 Lap,Jaime Alguersuari
2011,8,European Grand Prix,Valencia Street Circuit,14.0,9,2.0,German,Force India,10,+1 Lap,Adrian Sutil
2011,8,European Grand Prix,Valencia Street Circuit,9.0,10,1.0,German,Renault,9,+1 Lap,Nick Heidfeld
2011,8,European Grand Prix,Valencia Street Circuit,17.0,11,0.0,Mexican,Sauber,16,+1 Lap,Sergio Pérez
2011,8,European Grand Prix,Valencia Street Circuit,11.0,12,0.0,Brazilian,Williams,13,+1 Lap,Rubens Barrichello
2011,8,European Grand Prix,Valencia Street Circuit,18.0,13,0.0,Swiss,Toro Rosso,17,+1 Lap,Sébastien Buemi
2011,8,European Grand Prix,Valencia Street Circuit,15.0,14,0.0,British,Force India,12,+1 Lap,Paul di Resta
2011,8,European Grand Prix,Valencia Street Circuit,10.0,15,0.0,Russian,Renault,11,+1 Lap,Vitaly Petrov
2011,8,European Grand Prix,Valencia Street Circuit,16.0,16,0.0,Japanese,Sauber,14,+1 Lap,Kamui Kobayashi
2011,8,European Grand Prix,Valencia Street Circuit,7.0,17,0.0,German,Mercedes,8,+1 Lap,Michael Schumacher
2011,8,European Grand Prix,Valencia Street Circuit,12.0,18,0.0,Venezuelan,Williams,15,+1 Lap,Pastor Maldonado
2011,8,European Grand Prix,Valencia Street Circuit,20.0,19,0.0,Finnish,Lotus,19,+2 Laps,Heikki Kovalainen
2011,8,European Grand Prix,Valencia Street Circuit,21.0,20,0.0,Italian,Lotus,20,+2 Laps,Jarno Trulli
2011,8,European Grand Prix,Valencia Street Circuit,24.0,21,0.0,German,Virgin,21,+2 Laps,Timo Glock
2011,8,European Grand Prix,Valencia Street Circuit,25.0,22,0.0,Belgian,Virgin,23,+2 Laps,Jérôme d'Ambrosio
2011,8,European Grand Prix,Valencia Street Circuit,23.0,23,0.0,Italian,HRT,22,+3 Laps,Vitantonio Liuzzi
2011,8,European Grand Prix,Valencia Street Circuit,22.0,24,0.0,Indian,HRT,24,+3 Laps,Narain Karthikeyan
2011,9,British Grand Prix,Silverstone Circuit,5.0,1,25.0,Spanish,Ferrari,3,Finished,Fernando Alonso
2011,9,British Grand Prix,Silverstone Circuit,1.0,2,18.0,German,Red Bull,2,Finished,Sebastian Vettel
2011,9,British Grand Prix,Silverstone Circuit,2.0,3,15.0,Australian,Red Bull,1,Finished,Mark Webber
2011,9,British Grand Prix,Silverstone Circuit,3.0,4,12.0,British,McLaren,10,Finished,Lewis Hamilton
2011,9,British Grand Prix,Silverstone Circuit,6.0,5,10.0,Brazilian,Ferrari,4,Finished,Felipe Massa
2011,9,British Grand Prix,Silverstone Circuit,8.0,6,8.0,German,Mercedes,9,Finished,Nico Rosberg
2011,9,British Grand Prix,Silverstone Circuit,17.0,7,6.0,Mexican,Sauber,12,Finished,Sergio Pérez
2011,9,British Grand Prix,Silverstone Circuit,9.0,8,4.0,German,Renault,16,Finished,Nick Heidfeld
2011,9,British Grand Prix,Silverstone Circuit,7.0,9,2.0,German,Mercedes,13,Finished,Michael Schumacher
2011,9,British Grand Prix,Silverstone Circuit,19.0,10,1.0,Spanish,Toro Rosso,18,Finished,Jaime Alguersuari
2011,9,British Grand Prix,Silverstone Circuit,14.0,11,0.0,German,Force India,11,Finished,Adrian Sutil
2011,9,British Grand Prix,Silverstone Circuit,10.0,12,0.0,Russian,Renault,14,Finished,Vitaly Petrov
2011,9,British Grand Prix,Silverstone Circuit,11.0,13,0.0,Brazilian,Williams,15,+1 Lap,Rubens Barrichello
2011,9,British Grand Prix,Silverstone Circuit,12.0,14,0.0,Venezuelan,Williams,7,+1 Lap,Pastor Maldonado
2011,9,British Grand Prix,Silverstone Circuit,15.0,15,0.0,British,Force India,6,+1 Lap,Paul di Resta
2011,9,British Grand Prix,Silverstone Circuit,24.0,16,0.0,German,Virgin,20,+2 Laps,Timo Glock
2011,9,British Grand Prix,Silverstone Circuit,25.0,17,0.0,Belgian,Virgin,22,+2 Laps,Jérôme d'Ambrosio
2011,9,British Grand Prix,Silverstone Circuit,23.0,18,0.0,Italian,HRT,23,+2 Laps,Vitantonio Liuzzi
2011,9,British Grand Prix,Silverstone Circuit,22.0,19,0.0,Australian,HRT,24,+3 Laps,Daniel Ricciardo
2011,9,British Grand Prix,Silverstone Circuit,4.0,20,0.0,British,McLaren,5,Wheel nut,Jenson Button
2011,9,British Grand Prix,Silverstone Circuit,18.0,21,0.0,Swiss,Toro Rosso,19,Accident,Sébastien Buemi
2011,9,British Grand Prix,Silverstone Circuit,16.0,22,0.0,Japanese,Sauber,8,Engine,Kamui Kobayashi
2011,9,British Grand Prix,Silverstone Circuit,21.0,23,0.0,Italian,Lotus,21,Oil leak,Jarno Trulli
2011,9,British Grand Prix,Silverstone Circuit,20.0,24,0.0,Finnish,Lotus,17,Gearbox,Heikki Kovalainen
2011,10,German Grand Prix,Nürburgring,3.0,1,25.0,British,McLaren,2,Finished,Lewis Hamilton
2011,10,German Grand Prix,Nürburgring,5.0,2,18.0,Spanish,Ferrari,4,Finished,Fernando Alonso
2011,10,German Grand Prix,Nürburgring,2.0,3,15.0,Australian,Red Bull,1,Finished,Mark Webber
2011,10,German Grand Prix,Nürburgring,1.0,4,12.0,German,Red Bull,3,Finished,Sebastian Vettel
2011,10,German Grand Prix,Nürburgring,6.0,5,10.0,Brazilian,Ferrari,5,Finished,Felipe Massa
2011,10,German Grand Prix,Nürburgring,14.0,6,8.0,German,Force India,8,Finished,Adrian Sutil
2011,10,German Grand Prix,Nürburgring,8.0,7,6.0,German,Mercedes,6,+1 Lap,Nico Rosberg
2011,10,German Grand Prix,Nürburgring,7.0,8,4.0,German,Mercedes,10,+1 Lap,Michael Schumacher
2011,10,German Grand Prix,Nürburgring,16.0,9,2.0,Japanese,Sauber,17,+1 Lap,Kamui Kobayashi
2011,10,German Grand Prix,Nürburgring,10.0,10,1.0,Russian,Renault,9,+1 Lap,Vitaly Petrov
2011,10,German Grand Prix,Nürburgring,17.0,11,0.0,Mexican,Sauber,15,+1 Lap,Sergio Pérez
2011,10,German Grand Prix,Nürburgring,19.0,12,0.0,Spanish,Toro Rosso,16,+1 Lap,Jaime Alguersuari
2011,10,German Grand Prix,Nürburgring,15.0,13,0.0,British,Force India,12,+1 Lap,Paul di Resta
2011,10,German Grand Prix,Nürburgring,12.0,14,0.0,Venezuelan,Williams,13,+1 Lap,Pastor Maldonado
2011,10,German Grand Prix,Nürburgring,18.0,15,0.0,Swiss,Toro Rosso,24,+1 Lap,Sébastien Buemi
2011,10,German Grand Prix,Nürburgring,20.0,16,0.0,Finnish,Lotus,18,+2 Laps,Heikki Kovalainen
2011,10,German Grand Prix,Nürburgring,24.0,17,0.0,German,Virgin,19,+3 Laps,Timo Glock
2011,10,German Grand Prix,Nürburgring,25.0,18,0.0,Belgian,Virgin,21,+3 Laps,Jérôme d'Ambrosio
2011,10,German Grand Prix,Nürburgring,22.0,19,0.0,Australian,HRT,22,+3 Laps,Daniel Ricciardo
2011,10,German Grand Prix,Nürburgring,21.0,20,0.0,Indian,Lotus,20,+4 Laps,Karun Chandhok
2011,10,German Grand Prix,Nürburgring,23.0,21,0.0,Italian,HRT,23,Electrical,Vitantonio Liuzzi
